Name,Ticker,Sector,Location,Weight (%),Asset Class
MEDIATEK INC,2454,Technology,Taïwan,14.198,Actions
GRUPO MEXICO B,GMEXICOB,Materials,Mexique,14.197,Actions
MITSUBISHI ESTATE CO LTD,8802,Real Estate,Japon,14.19,Actions
ACS ACTIVIDADES DE CONSTRUCCION Y,ACS,Industrials,Espagne,14.155,Actions
SEMPRA,SRE,Utilities,Etats-Unis,14.099,Actions
SARTORIUS PREF AG,SRT3,Health Care,Allemagne,14.075,Actions
HONG KONG EXCHANGES AND CLEARING L,388,Financials,Hong-Kong,13.976,Actions
WELLTOWER INC,WELL,Real Estate,Etats-Unis,13.957,Actions
KONE,KNEBV,Industrials,Finlande,13.951,Actions
EIFFAGE SA,FGR,Industrials,France,13.95,Actions
ASM INTERNATIONAL NV,ASM,Technology,Pays-Bas,13.932,Actions
TRANSURBAN GROUP STAPLED UNITS,TCL,Industrials,Australie,13.931,Actions
NUCOR CORP,NUE,Materials,Etats-Unis,13.927,Actions
BIOGEN INC,BIIB,Health Care,Etats-Unis,13.926,Actions
ZALANDO,ZAL,Consumer Discretionary,Allemagne,13.909,Actions
POLSKI KONCERN NAFTOWY ORLEN SA,PKN,Energy,Pologne,13.883,Actions
EREGLI DEMIR VE CELIK FABRIKALARI,EREGL.E,Materials,Turquie,13.851,Actions
ATLAS COPCO CLASS A,ATCO A,Industrials,Suède,13.844000000000001,Actions
HESS CORP,HES,Energy,Etats-Unis,13.811,Actions
SAMSUNG SDI LTD,006400,Technology,Corée,13.783,Actions
TRAVELERS COMPANIES INC,TRV,Financials,Etats-Unis,13.781,Actions
SGS SA,SGSN,Industrials,Suisse,13.753,Actions
KROGER,KR,Consumer Staples,Etats-Unis,13.693,Actions
IMPERIAL BRANDS PLC,IMB,Consumer Staples,Royaume-Uni,13.684,Actions
DOW INC,DOW,Materials,Etats-Unis,13.682,Actions
FIDELITY NATIONAL INFORMATION SERV,FIS,Technology,Etats-Unis,13.588,Actions
BOUYGUES SA,EN,Industrials,France,13.58,Actions
ECOLAB INC,ECL,Materials,Etats-Unis,13.574,Actions
BECTON DICKINSON,BDX,Health Care,Etats-Unis,13.562,Actions
WEYERHAEUSER REIT,WY,Real Estate,Etats-Unis,13.532000000000002,Actions
DOMINION ENERGY INC,D,Utilities,Etats-Unis,13.529,Actions
PROLOGIS REIT INC,PLD,Real Estate,Etats-Unis,13.526,Actions
BROOKFIELD ASSET MANAGEMENT INC CL,BAM.A,Financials,Canada,13.509,Actions
VOLVO CLASS B,VOLV B,Industrials,Suède,13.494,Actions
TYSON FOODS INC CLASS A,TSN,Consumer Staples,Etats-Unis,13.475,Actions
HP INC,HPQ,Technology,Etats-Unis,13.443999999999999,Actions
FINECOBANK BANCA FINECO,FBK,Financials,Italie,13.387,Actions
NEWCREST MINING LTD,NCM,Materials,Australie,13.324,Actions
MACQUARIE GROUP LTD DEF,MQG,Financials,Australie,13.303,Actions
DIGITAL REALTY TRUST REIT INC,DLR,Real Estate,Etats-Unis,13.237,Actions
UNITE GROUP PLC,UTG,Real Estate,Royaume-Uni,13.227,Actions
GENERAL MOTORS,GM,Consumer Discretionary,Etats-Unis,13.227,Actions
CARL ZEISS MEDITEC AG,AFX,Health Care,Allemagne,13.182,Actions
HITACHI LTD,6501,Industrials,Japon,13.149,Actions
KUBOTA CORP,6326,Industrials,Japon,13.067,Actions
A P MOLLER MAERSK,MAERSK A,Industrials,Danemark,13.056000000000001,Actions
BAWAG GROUP AG,BG,Financials,Autriche,13.039,Actions
HALLIBURTON,HAL,Energy,Etats-Unis,13.002,Actions
BARRICK GOLD CORP,ABX,Materials,Canada,12.988000000000001,Actions
SAUDI ARABIAN OIL,2222,Energy,Arabie saoudite,12.986999999999998,Actions
SWISS LIFE HOLDING AG,SLHN,Financials,Suisse,12.954,Actions
MITSUBISHI CORP,8058,Industrials,Japon,12.91,Actions
MODERNA INC,MRNA,Health Care,Etats-Unis,12.907,Actions
BIM BIRLESIK MAGAZALAR A,BIMAS.E,Consumer Staples,Turquie,12.842,Actions
KLEPIERRE REIT SA,LI,Real Estate,France,12.818,Actions
ALTRIA GROUP INC,MO,Consumer Staples,Etats-Unis,12.815,Actions
US BANCORP,USB,Financials,Etats-Unis,12.811,Actions
PHILLIPS 66,PSX,Energy,Etats-Unis,12.737,Actions
COMPASS GROUP PLC,CPG,Consumer Discretionary,Royaume-Uni,12.723,Actions
SERVICENOW INC,NOW,Technology,Etats-Unis,12.709,Actions
ONEOK INC,OKE,Energy,Etats-Unis,12.690999999999999,Actions
KGHM POLSKA MIEDZ SA,KGH,Materials,Pologne,12.679,Actions
CARREFOUR SA,CA,Consumer Staples,France,12.64,Actions
EDENRED,EDEN,Technology,France,12.567,Actions
SEVERN TRENT PLC,SVT,Utilities,Royaume-Uni,12.557,Actions
CHENIERE ENERGY INC,LNG,Energy,Etats-Unis,12.546,Actions
XYLEM INC,XYL,Industrials,Etats-Unis,12.52,Actions
MIZUHO FINANCIAL GROUP INC,8411,Financials,Japon,12.5,Actions
DERWENT LONDON REIT PLC,DLN,Real Estate,Royaume-Uni,12.463999999999999,Actions
KAO CORP,4452,Consumer Staples,Japon,12.447,Actions
CHUBB LTD,CB,Financials,Etats-Unis,12.387,Actions
ENPHASE ENERGY INC,ENPH,Technology,Etats-Unis,12.381,Actions
KINDER MORGAN INC,KMI,Energy,Etats-Unis,12.373000000000001,Actions
BEIERSDORF AG,BEI,Consumer Staples,Allemagne,12.354,Actions
SMURFIT KAPPA GROUP PLC,SK3,Materials,Irlande,12.326,Actions
HINDUSTAN UNILEVER LTD,HINDUNILVR,Consumer Staples,Inde,12.278,Actions
DEUTSCHE LUFTHANSA AG,LHA,Industrials,Allemagne,12.254999999999999,Actions
WALGREEN BOOTS ALLIANCE INC,WBA,Consumer Staples,Etats-Unis,12.201,Actions
PRUDENTIAL FINANCIAL INC,PRU,Financials,Etats-Unis,12.191,Actions
PRYSMIAN,PRY,Industrials,Italie,12.189,Actions
TELE2 B,TEL2 B,Communication,Suède,12.185,Actions
MARATHON PETROLEUM CORP,MPC,Energy,Etats-Unis,12.174,Actions
TATA CONSULTANCY SERVICES LTD,TCS,Technology,Inde,12.16,Actions
SODEXO SA,SW,Consumer Discretionary,France,12.139,Actions
EXOR NV,EXO,Financials,Italie,12.111,Actions
MOSAIC,MOS,Materials,Etats-Unis,12.051,Actions
KUAISHOU TECHNOLOGY,1024,Communication,Chine,12.023,Actions
FIRSTRAND LTD,FSR,Financials,Afrique du Sud,12.008000000000001,Actions
INTERNATIONAL PAPER,IP,Materials,Etats-Unis,12.0,Actions
WHEATON PRECIOUS METALS CORP,WPM,Materials,Canada,11.997,Actions
SOLAREDGE TECHNOLOGIES INC,SEDG,Technology,Etats-Unis,11.988999999999999,Actions
LG CHEM LTD,051910,Materials,Corée,11.984,Actions
AMERICAN ELECTRIC POWER INC,AEP,Utilities,Etats-Unis,11.939,Actions
BECHTLE AG,BC8,Technology,Allemagne,11.902,Actions
PUBLIC SERVICE ENTERPRISE GROUP IN,PEG,Utilities,Etats-Unis,11.89,Actions
KIA CORPORATION CORP,000270,Consumer Discretionary,Corée,11.853,Actions
PZU SA,PZU,Financials,Pologne,11.842,Actions
HOUSING DEVELOPMENT FINANCE CORPOR,HDFC,Financials,Inde,11.809,Actions
UNITED UTILITIES GROUP PLC,UU.,Utilities,Royaume-Uni,11.78,Actions
NIPPON TELEGRAPH AND TELEPHONE COR,9432,Communication,Japon,11.771,Actions
WASTE MANAGEMENT INC,WM,Industrials,Etats-Unis,11.73,Actions
DAI-ICHI LIFE HOLDINGS INC,8750,Financials,Japon,11.724,Actions
SONOVA HOLDING AG,SOON,Health Care,Suisse,11.683,Actions
KINGSPAN GROUP PLC,KRX,Industrials,Irlande,11.648,Actions
HON HAI PRECISION INDUSTRY LTD,2317,Technology,Taïwan,11.631,Actions
TELIA COMPANY,TELIA,Communication,Suède,11.616999999999999,Actions
GALP ENERGIA SGPS SA,GALP,Energy,Portugal,11.609,Actions
WESFARMERS LTD,WES,Consumer Discretionary,Australie,11.600999999999999,Actions
TAKEDA PHARMACEUTICAL LTD,4502,Health Care,Japon,11.59,Actions
GENMAB,GMAB,Health Care,Danemark,11.504,Actions
GEA GROUP AG,G1A,Industrials,Allemagne,11.502,Actions
CONTINENTAL AG,CON,Consumer Discretionary,Allemagne,11.501,Actions
MITSUI LTD,8031,Industrials,Japon,11.438,Actions
PEARSON PLC,PSON,Communication,Royaume-Uni,11.386,Actions
NIPPON YUSEN,9101,Industrials,Japon,11.347,Actions
ANALOG DEVICES INC,ADI,Technology,Etats-Unis,11.318,Actions
GETLINK,GET,Industrials,France,11.306000000000001,Actions
TENARIS SA,TEN,Energy,Italie,11.305,Actions
BLACKSTONE INC,BX,Financials,Etats-Unis,11.289,Actions
HALMA PLC,HLMA,Technology,Royaume-Uni,11.286,Actions
AROUNDTOWN SA,AT1,Real Estate,Allemagne,11.267000000000001,Actions
MTN GROUP LTD,MTN,Communication,Afrique du Sud,11.203,Actions
B3 BRASIL BOLSA BALCAO SA,B3SA3,Financials,Brésil,11.177,Actions
UCB SA,UCB,Health Care,Belgique,11.167,Actions
WHITBREAD PLC,WTB,Consumer Discretionary,Royaume-Uni,11.165999999999999,Actions
EVERSOURCE ENERGY,ES,Utilities,Etats-Unis,11.155,Actions
TOKIO MARINE HOLDINGS INC,8766,Financials,Japon,11.113,Actions
SIEMENS ENERGY N AG,ENR,Industrials,Allemagne,11.112,Actions
WAREHOUSES DE PAUW NV,WDP,Real Estate,Belgique,11.111,Actions
PUMA,PUM,Consumer Discretionary,Allemagne,11.086,Actions
COTERRA ENERGY INC,CTRA,Energy,Etats-Unis,11.068,Actions
LOGITECH INTERNATIONAL SA,LOGN,Technology,Suisse,11.035,Actions
AMBEV SA,ABEV3,Consumer Staples,Brésil,11.029,Actions
BOEING,BA,Industrials,Etats-Unis,10.982000000000001,Actions
STANDARD CHARTERED PLC,STAN,Financials,Royaume-Uni,10.966000000000001,Actions
NEMETSCHEK,NEM,Technology,Allemagne,10.966,Actions
BAKER HUGHES CLASS A,BKR,Energy,Etats-Unis,10.951,Actions
LINK REAL ESTATE INVESTMENT TRUST,823,Real Estate,Hong-Kong,10.935,Actions
MURATA MANUFACTURING LTD,6981,Technology,Japon,10.908999999999999,Actions
CHINA MERCHANTS BANK LTD H,3968,Financials,Chine,10.896,Actions
BIG YELLOW GROUP PLC,BYG,Real Estate,Royaume-Uni,10.871,Actions
PNC FINANCIAL SERVICES GROUP INC,PNC,Financials,Etats-Unis,10.799,Actions
WILLIAMS INC,WMB,Energy,Etats-Unis,10.798,Actions
WW GRAINGER INC,GWW,Industrials,Etats-Unis,10.773,Actions
RAYTHEON TECHNOLOGIES CORP,RTX,Industrials,Etats-Unis,10.761,Actions
ASHTEAD GROUP PLC,AHT,Industrials,Royaume-Uni,10.751000000000001,Actions
TURKIYE PETROL RAFINERILERI A,TUPRS.E,Energy,Turquie,10.745000000000001,Actions
CREDIT SUISSE GROUP AG,CSGN,Financials,Suisse,10.735,Actions
DBS GROUP HOLDINGS LTD,D05,Financials,Singapour,10.73,Actions
ICICI BANK LTD,ICICIBANK,Financials,Inde,10.715,Actions
IMCD NV,IMCD,Industrials,Pays-Bas,10.707,Actions
REALTY INCOME REIT CORP,O,Real Estate,Etats-Unis,10.706,Actions
ILLINOIS TOOL INC,ITW,Industrials,Etats-Unis,10.7,Actions
PRIMARY HEALTH PROPERTIES REIT PLC,PHP,Real Estate,Royaume-Uni,10.684999999999999,Actions
STRYKER CORP,SYK,Health Care,Etats-Unis,10.575,Actions
UMICORE SA,UMI,Materials,Belgique,10.531,Actions
EXPERIAN PLC,EXPN,Industrials,Royaume-Uni,10.525,Actions
ACCOR SA,AC,Consumer Discretionary,France,10.522,Actions
HUNTINGTON BANCSHARES INC,HBAN,Financials,Etats-Unis,10.47,Actions
HEIDELBERGCEMENT AG,HEI,Materials,Allemagne,10.459,Actions
MOWI,MOWI,Consumer Staples,Norvège,10.425,Actions
AIR PRODUCTS AND CHEMICALS INC,APD,Materials,Etats-Unis,10.41,Actions
FERROVIAL SA,FER,Industrials,Espagne,10.402,Actions
SINO LAND LTD,83,Real Estate,Hong-Kong,10.344,Actions
NIBE INDUSTRIER CLASS B,NIBE B,Industrials,Suède,10.34,Actions
NOVOZYMES B,NZYM B,Materials,Danemark,10.333,Actions
UNIBAIL RODAMCO WE STAPLED UNITS,URW,Real Estate,France,10.3,Actions
KOMATSU LTD,6301,Industrials,Japon,10.298,Actions
LA FRANCAISE DES JEUX SA,FDJ,Consumer Discretionary,France,10.296,Actions
NIO AMERICAN DEPOSITARY SHARES REP,NIO,Consumer Discretionary,Chine,10.292,Actions
VICI PPTYS INC,VICI,Real Estate,Etats-Unis,10.291,Actions
LONDONMETRIC PROPERTY REIT PLC,LMP,Real Estate,Royaume-Uni,10.251999999999999,Actions
MOODYS CORP,MCO,Financials,Etats-Unis,10.229,Actions
BUNZL,BNZL,Industrials,Royaume-Uni,10.228,Actions
SHERWIN WILLIAMS,SHW,Materials,Etats-Unis,10.223,Actions
SAFESTORE HOLDINGS PLC,SAFE,Real Estate,Royaume-Uni,10.216000000000001,Actions
MITSUI OSK LINES LTD,9104,Industrials,Japon,10.21,Actions
TRANE TECHNOLOGIES PLC,TT,Industrials,Etats-Unis,10.179,Actions
MEDIOBANCA BANCA DI CREDITO FINANZ,MB,Financials,Italie,10.177,Actions
REGIONS FINANCIAL CORP,RF,Financials,Etats-Unis,10.144,Actions
CANADIAN PACIFIC RAILWAY LTD,CP,Industrials,Canada,10.13,Actions
MS&AD INSURANCE GROUP HOLDINGS INC,8725,Financials,Japon,10.128,Actions
ILLUMINA INC,ILMN,Health Care,Etats-Unis,10.127,Actions
PANASONIC HOLDINGS CORP,6752,Consumer Discretionary,Japon,10.1,Actions
RESMED INC,RMD,Health Care,Etats-Unis,10.076,Actions
VOESTALPINE AG,VOE,Materials,Autriche,10.07,Actions
DENSO CORP,6902,Consumer Discretionary,Japon,10.056000000000001,Actions
WORLDLINE SA,WLN,Technology,France,10.055,Actions
KAKAO CORP,035720,Communication,Corée,10.05,Actions
BOSTON SCIENTIFIC CORP,BSX,Health Care,Etats-Unis,10.049,Actions
COLOPLAST B,COLO B,Health Care,Danemark,10.038,Actions
CANADIAN NATIONAL RAILWAY,CNR,Industrials,Canada,10.020999999999999,Actions
KOC HOLDING A,KCHOL.E,Industrials,Turquie,10.014000000000001,Actions
TESCO PLC,TSCO,Consumer Staples,Royaume-Uni,9.995000000000001,Actions
CSX CORP,CSX,Industrials,Etats-Unis,9.969,Actions
TELENOR,TEL,Communication,Norvège,9.968,Actions
CUMMINS INC,CMI,Industrials,Etats-Unis,9.953,Actions
MCKESSON CORP,MCK,Health Care,Etats-Unis,9.932,Actions
BANK PEKAO SA,PEO,Financials,Pologne,9.923,Actions
SAGE GROUP PLC,SGE,Technology,Royaume-Uni,9.851,Actions
DELIVERY HERO,DHER,Consumer Discretionary,Allemagne,9.823,Actions
AGILENT TECHNOLOGIES INC,A,Health Care,Etats-Unis,9.811,Actions
DINO POLSKA SA,DNP,Consumer Staples,Pologne,9.803,Actions
SUZANO SA,SUZB3,Materials,Brésil,9.786,Actions
SANDVIK,SAND,Industrials,Suède,9.74,Actions
TAKE TWO INTERACTIVE SOFTWARE INC,TTWO,Communication,Etats-Unis,9.737,Actions
ESSITY CLASS B,ESSITY B,Consumer Staples,Suède,9.709,Actions
TAG IMMOBILIEN AG,TEG,Real Estate,Allemagne,9.705,Actions
ALSTOM SA,ALO,Industrials,France,9.688,Actions
CME GROUP INC CLASS A,CME,Financials,Etats-Unis,9.687,Actions
CHUGAI PHARMACEUTICAL LTD,4519,Health Care,Japon,9.647,Actions
ST JAMESS PLACE PLC,STJ,Financials,Royaume-Uni,9.644,Actions
HYUNDAI MOTOR,005380,Consumer Discretionary,Corée,9.64,Actions
BUREAU VERITAS SA,BVI,Industrials,France,9.625,Actions
PROGRESSIVE CORP,PGR,Financials,Etats-Unis,9.622,Actions
ALIBABA GROUP HOLDING ADR REPRESEN,BABA,Consumer Discretionary,Chine,9.616,Actions
SOMPO HOLDINGS INC,8630,Financials,Japon,9.584999999999999,Actions
OMRON CORP,6645,Technology,Japon,9.577,Actions
KELLOGG,K,Consumer Staples,Etats-Unis,9.557,Actions
FEDEX CORP,FDX,Industrials,Etats-Unis,9.553,Actions
BANK OF MONTREAL,BMO,Financials,Canada,9.530999999999999,Actions
TELEFONICA DEUTSCHLAND HOLDING AG,O2D,Communication,Allemagne,9.527000000000001,Actions
LI NING LTD,2331,Consumer Discretionary,Chine,9.515,Actions
TURKIYE SISE VE CAM FABRIKALARI A,SISE.E,Industrials,Turquie,9.479,Actions
CHOCOLADEFABRIKEN LINDT & SPRUENGL,LISN,Consumer Staples,Suisse,9.468,Actions
MTU AERO ENGINES HOLDING AG,MTX,Industrials,Allemagne,9.462,Actions
STARBUCKS CORP,SBUX,Consumer Discretionary,Etats-Unis,9.45,Actions
INTERTEK GROUP PLC,ITRK,Industrials,Royaume-Uni,9.427,Actions
DAVIDE CAMPARI MILANO NV,CPR,Consumer Staples,Italie,9.421,Actions
ELIA GROUP SA,ELI,Utilities,Belgique,9.408,Actions
LYONDELLBASELL INDUSTRIES NV CLASS,LYB,Materials,Etats-Unis,9.376,Actions
RUBIS,RUI,Utilities,France,9.357,Actions
KWEICHOW MOUTAI LTD A,600519,Consumer Staples,Chine,9.354,Actions
OCCIDENTAL PETROLEUM CORP,OXY,Energy,Etats-Unis,9.333,Actions
NEW WORLD DEVELOPMENT COMPANY LTD,17,Real Estate,Hong-Kong,9.312,Actions
SWEDISH MATCH,SWMA,Consumer Staples,Suède,9.274,Actions
RENAULT SA,RNO,Consumer Discretionary,France,9.270999999999999,Actions
CROWN CASTLE INTERNATIONAL REIT CO,CCI,Real Estate,Etats-Unis,9.263,Actions
XCEL ENERGY INC,XEL,Utilities,Etats-Unis,9.247,Actions
EDP RENOVAVEIS SA,EDPR,Utilities,Portugal,9.219,Actions
WATERS CORP,WAT,Health Care,Etats-Unis,9.207,Actions
EQUINIX REIT INC,EQIX,Real Estate,Etats-Unis,9.2,Actions
BOC HONG KONG HOLDINGS LTD,2388,Financials,Hong-Kong,9.195,Actions
POSCO,005490,Materials,Corée,9.187,Actions
FASTENAL,FAST,Industrials,Etats-Unis,9.181,Actions
A P MOLLER MAERSK B,MAERSK B,Industrials,Danemark,9.18,Actions
EXPEDITORS INTERNATIONAL OF WASHIN,EXPD,Industrials,Etats-Unis,9.162,Actions
KYOCERA CORP,6971,Technology,Japon,9.158,Actions
GROUPE BRUXELLES LAMBERT NV,GBLB,Financials,Belgique,9.155000000000001,Actions
ORION CLASS B,ORNBV,Health Care,Finlande,9.147,Actions
CHUNGHWA TELECOM LTD,2412,Communication,Taïwan,9.144,Actions
TWITTER INC,TWTR,Communication,Etats-Unis,9.14,Actions
YUM CHINA HOLDINGS INC,YUMC,Consumer Discretionary,Chine,9.116,Actions
ASSURA REIT PLC,AGR,Real Estate,Royaume-Uni,9.112,Actions
VTECH HOLDINGS LTD,303,Technology,Hong-Kong,9.112,Actions
RYANAIR HOLDINGS PLC,RYA,Industrials,Irlande,9.096,Actions
CK ASSET HOLDINGS LTD,1113,Real Estate,Hong-Kong,9.077,Actions
NEXI,NEXI,Technology,Italie,9.076,Actions
WOOLWORTHS GROUP LTD,WOW,Consumer Staples,Australie,9.059,Actions
METLIFE INC,MET,Financials,Etats-Unis,9.017,Actions
AEDIFICA NV,AED,Real Estate,Belgique,9.006,Actions
MOTOROLA SOLUTIONS INC,MSI,Technology,Etats-Unis,8.989,Actions
AVIVA PLC,AV.,Financials,Royaume-Uni,8.986,Actions
FREEPORT MCMORAN INC,FCX,Materials,Etats-Unis,8.968,Actions
INFRASTRUTTURE WIRELESS ITALIANE,INW,Communication,Italie,8.926,Actions
REPUBLIC SERVICES INC,RSG,Industrials,Etats-Unis,8.92,Actions
ORIX CORP,8591,Financials,Japon,8.908,Actions
HOLOGIC INC,HOLX,Health Care,Etats-Unis,8.879,Actions
NITTO DENKO CORP,6988,Materials,Japon,8.866,Actions
WEST FRASER TIMBER LTD,WFG,Materials,Canada,8.859,Actions
T ROWE PRICE GROUP INC,TROW,Financials,Etats-Unis,8.855,Actions
SUNCORP GROUP LTD,SUN,Financials,Australie,8.847999999999999,Actions
RAYONIER REIT INC,RYN,Real Estate,Etats-Unis,8.819999999999999,Actions
FORD MOTOR CO,F,Consumer Discretionary,Etats-Unis,8.809,Actions
ANDRITZ AG,ANDR,Industrials,Autriche,8.805,Actions
NATWEST GROUP PLC,NWG,Financials,Royaume-Uni,8.797,Actions
EQT,EQT,Financials,Suède,8.778,Actions
CF INDUSTRIES HOLDINGS INC,CF,Materials,Etats-Unis,8.771,Actions
TJX INC,TJX,Consumer Discretionary,Etats-Unis,8.768,Actions
EURAZEO,RF,Financials,France,8.75,Actions
VALEO,FR,Consumer Discretionary,France,8.741,Actions
CANON INC,7751,Technology,Japon,8.68,Actions
NORSK HYDRO,NHY,Materials,Norvège,8.649000000000001,Actions
REPLY,REY,Technology,Italie,8.649,Actions
EVOTEC,EVT,Health Care,Allemagne,8.637,Actions
HERSHEY FOODS,HSY,Consumer Staples,Etats-Unis,8.62,Actions
SIMON PROPERTY GROUP REIT INC,SPG,Real Estate,Etats-Unis,8.615,Actions
EUROFINS SCIENTIFIC,ERF,Health Care,France,8.612,Actions
PAYCHEX INC,PAYX,Technology,Etats-Unis,8.608,Actions
SEVEN & I HOLDINGS LTD,3382,Consumer Staples,Japon,8.599,Actions
TC ENERGY CORP,TRP,Energy,Canada,8.594,Actions
TURK HAVA YOLLARI AO A,THYAO.E,Industrials,Turquie,8.581999999999999,Actions
COFINIMMO REIT SA,COFB,Real Estate,Belgique,8.581,Actions
WEG SA,WEGE3,Industrials,Brésil,8.58,Actions
AKBANK A,AKBNK.E,Financials,Turquie,8.568,Actions
HOWDEN JOINERY GROUP PLC,HWDN,Industrials,Royaume-Uni,8.555,Actions
FORTINET INC,FTNT,Technology,Etats-Unis,8.538,Actions
HOYA CORP,7741,Health Care,Japon,8.504,Actions
OLYMPUS CORP,7733,Health Care,Japon,8.485,Actions
PAYPAL HOLDINGS INC,PYPL,Technology,Etats-Unis,8.472,Actions
SANTOS LTD,STO,Energy,Australie,8.469999999999999,Actions
HORMEL FOODS CORP,HRL,Consumer Staples,Etats-Unis,8.456,Actions
CARLSBERG AS CL B,CARL B,Consumer Staples,Danemark,8.415,Actions
IMPALA PLATINUM LTD,IMP,Materials,Afrique du Sud,8.407,Actions
FREENET AG,FNTN,Communication,Allemagne,8.394,Actions
SKANDINAVISKA ENSKILDA BANKEN,SEB A,Financials,Suède,8.355,Actions
DIAMONDBACK ENERGY INC,FANG,Energy,Etats-Unis,8.322,Actions
EQUITY RESIDENTIAL REIT,EQR,Real Estate,Etats-Unis,8.31,Actions
DIASORIN,DIA,Health Care,Italie,8.292,Actions
JULIUS BAER GRUPPE AG,BAER,Financials,Suisse,8.278,Actions
HENKEL & KGAA PREF AG,HEN3,Consumer Staples,Allemagne,8.261,Actions
IG GROUP HOLDINGS PLC,IGG,Financials,Royaume-Uni,8.251999999999999,Actions
RECORDATI INDUSTRIA CHIMICA E FARM,REC,Health Care,Italie,8.24,Actions
BOOKING HOLDINGS INC,BKNG,Consumer Discretionary,Etats-Unis,8.205,Actions
AGRICULTURAL BANK OF CHINA LTD H,1288,Financials,Chine,8.203,Actions
CENTRAIS ELETR BRAS-ELETROBRAS,ELET3,Utilities,Brésil,8.2,Actions
ASSOCIATED BRITISH FOODS PLC,ABF,Consumer Staples,Royaume-Uni,8.192,Actions
MCCORMICK & CO NON-VOTING INC,MKC,Consumer Staples,Etats-Unis,8.18,Actions
EATON PLC,ETN,Industrials,Etats-Unis,8.149000000000001,Actions
BANK OF NEW YORK MELLON CORP,BK,Financials,Etats-Unis,8.148,Actions
INTERMEDIATE CAPITAL GROUP PLC,ICP,Financials,Royaume-Uni,8.14,Actions
HYUNDAI MOBIS LTD,012330,Consumer Discretionary,Corée,8.128,Actions
NORFOLK SOUTHERN CORP,NSC,Industrials,Etats-Unis,8.120000000000001,Actions
CANADIAN IMPERIAL BANK OF COMMERCE,CM,Financials,Canada,8.118,Actions
FUJIFILM HOLDINGS CORP,4901,Technology,Japon,8.109,Actions
PSP SWISS PROPERTY AG,PSPN,Real Estate,Suisse,8.088000000000001,Actions
PPG INDUSTRIES INC,PPG,Materials,Etats-Unis,8.083,Actions
ESTEE LAUDER INC CLASS A,EL,Consumer Staples,Etats-Unis,8.082,Actions
EURONEXT NV,ENX,Financials,France,8.079,Actions
BARRY CALLEBAUT AG,BARN,Consumer Staples,Suisse,8.071,Actions
SAUDI TELECOM,7010,Communication,Arabie saoudite,8.07,Actions
ADVANTEST CORP,6857,Technology,Japon,8.054,Actions
SUMITOMO CORP,8053,Industrials,Japon,8.041,Actions
SUMITOMO MITSUI TRUST HOLDINGS INC,8309,Financials,Japon,8.034,Actions
UNITED INTERNET AG,UTDI,Communication,Allemagne,8.033,Actions
INTERNATIONAL FLAVORS & FRAGRANCES,IFF,Materials,Etats-Unis,8.032,Actions
AENA SME SA,AENA,Industrials,Espagne,8.009,Actions
STANDARD BANK GROUP,SBK,Financials,Afrique du Sud,7.992,Actions
BURBERRY GROUP PLC,BRBY,Consumer Discretionary,Royaume-Uni,7.986,Actions
WESTROCK,WRK,Materials,Etats-Unis,7.968,Actions
BALL CORP,BALL,Materials,Etats-Unis,7.960999999999999,Actions
RANDSTAD HOLDING,RAND,Industrials,Pays-Bas,7.957,Actions
FRESENIUS SE AND CO KGAA,FRE,Health Care,Allemagne,7.954,Actions
DSV,DSV,Industrials,Danemark,7.947,Actions
SEKISUI HOUSE LTD,1928,Consumer Discretionary,Japon,7.937,Actions
EDISON INTERNATIONAL,EIX,Utilities,Etats-Unis,7.912,Actions
CATHAY FINANCIAL HOLDING LTD,2882,Financials,Taïwan,7.907,Actions
K+S AG,SDF,Materials,Allemagne,7.8790000000000004,Actions
BRIDGESTONE CORP,5108,Consumer Discretionary,Japon,7.875,Actions
WIENERBERGER AG,WIE,Materials,Autriche,7.86,Actions
HANNOVER RUECK,HNR1,Financials,Allemagne,7.848,Actions
AVALONBAY COMMUNITIES REIT INC,AVB,Real Estate,Etats-Unis,7.840999999999999,Actions
